strain_entity_id,outer_fold,control_type,seed,replicate,cosine_TRUE_control,embedding_displacement,l2_distance,fold_matched_lineage95_encoder,phenotype_labels_used,encoder_retrained,encoder_finetuned
STRAIN_000694,1,LOCAL_W10,142,2,0.9319028854370117,0.06809711456298828,0.36904487013816833,True,False,False,False
STRAIN_000694,1,LOCAL_W10,242,3,0.9273978471755981,0.07260215282440186,0.38105687499046326,True,False,False,False
STRAIN_000694,1,LOCAL_W10,342,4,0.9257190823554993,0.07428091764450073,0.3854373097419739,True,False,False,False
STRAIN_000694,1,LOCAL_W10,442,5,0.9250133037567139,0.07498669624328613,0.3872638940811157,True,False,False,False
STRAIN_000701,1,LOCAL_W10,42,1,0.9286561012268066,0.07134389877319336,0.37774038314819336,True,False,False,False
STRAIN_000701,1,LOCAL_W10,142,2,0.9257649779319763,0.07423502206802368,0.38531824946403503,True,False,False,False
STRAIN_000701,1,LOCAL_W10,242,3,0.9235798120498657,0.07642018795013428,0.39094817638397217,True,False,False,False
STRAIN_000701,1,LOCAL_W10,342,4,0.9249910712242126,0.07500892877578735,0.38732147216796875,True,False,False,False
STRAIN_000701,1,LOCAL_W10,442,5,0.9360378980636597,0.06396210193634033,0.3576647937297821,True,False,False,False
STRAIN_000703,1,LOCAL_W10,42,1,0.9186838865280151,0.08131611347198486,0.40327703952789307,True,False,False,False
STRAIN_000703,1,LOCAL_W10,142,2,0.9383722543716431,0.061627745628356934,0.3510779142379761,True,False,False,False
STRAIN_000703,1,LOCAL_W10,242,3,0.9309893250465393,0.0690106749534607,0.3715123236179352,True,False,False,False
STRAIN_000703,1,LOCAL_W10,342,4,0.9312136173248291,0.0687863826751709,0.37090814113616943,True,False,False,False
STRAIN_000703,1,LOCAL_W10,442,5,0.9261144399642944,0.07388556003570557,0.38441020250320435,True,False,False,False
STRAIN_000704,1,LOCAL_W10,42,1,0.9366149306297302,0.06338506937026978,0.356048047542572,True,False,False,False
STRAIN_000704,1,LOCAL_W10,142,2,0.9328045845031738,0.06719541549682617,0.36659350991249084,True,False,False,False
STRAIN_000704,1,LOCAL_W10,242,3,0.9359220266342163,0.06407797336578369,0.3579888939857483,True,False,False,False
STRAIN_000704,1,LOCAL_W10,342,4,0.9352902770042419,0.06470972299575806,0.35974934697151184,True,False,False,False
